Relaxed,Stress,Happy,Sad,Mean,session duration,session length,delete,special character,emotion
0.0,1.0,0.0,0.0,0.305,0.61,2,0.0,0.0,1.0
0.0,1.0,0.0,0.0,2.6734,53.468,20,0.0,15.0,1.0
0.0,1.0,0.0,0.0,0.5056666666666666,1.517,3,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.6386060606060606,42.148,66,50.0,4.545454545454547,1.0
0.0,1.0,0.0,0.0,0.3122142857142857,4.371,14,7.142857142857142,28.57142857142857,1.0
0.0,1.0,0.0,0.0,0.8997526427061311,425.583,473,9.090909090909092,11.839323467230445,1.0
0.0,1.0,0.0,0.0,0.479,0.479,1,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.5584285714285714,3.909,7,14.285714285714285,0.0,1.0
0.0,1.0,0.0,0.0,5.465388888888889,98.377,18,5.555555555555555,5.555555555555557,1.0
0.0,1.0,0.0,0.0,0.3740625,11.97,32,56.25,12.5,1.0
0.0,1.0,0.0,0.0,0.1565,0.313,2,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.5029807692307693,78.155,52,1.9230769230769231,3.84615384615384,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.492632183908046,85.718,174,27.58620689655172,12.06896551724138,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.357,1.071,3,0.0,33.33333333333334,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3374818181818181,37.123,110,15.454545454545451,15.454545454545451,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0908048780487805,44.723,41,0.0,7.317073170731703,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.432,2.592,6,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.352,11.264,32,18.75,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3048378378378378,22.558,74,36.48648648648648,8.108108108108098,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.208153846153846,78.53,65,4.615384615384616,13.84615384615384,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.222311111111112,200.008,90,11.11111111111111,7.7777777777777715,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0558297872340423,148.872,141,7.801418439716312,12.7659574468085,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2588571428571428,7.248,28,25.0,3.5714285714285694,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4724230769230769,24.566,52,7.6923076923076925,11.538461538461547,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2405,0.481,2,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3615714285714286,2.531,7,0.0,14.285714285714292,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.64008,144.018,225,16.0,12.8888888888889,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3994181818181818,65.904,165,11.515151515151516,11.515151515151516,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3932291666666667,18.875,48,14.583333333333334,6.25,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.1465,6.879,6,0.0,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4975,3.98,8,12.5,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.705825,84.699,120,15.0,13.333333333333329,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8885652173913045,40.874,46,0.0,2.173913043478265,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4323243243243243,15.996,37,10.81081081081081,18.91891891891892,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.2740454545454545,28.029,22,0.0,9.090909090909092,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7734666666666666,11.602,15,6.666666666666667,6.666666666666671,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.983375,47.202,48,0.0,14.583333333333345,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.3417586206896552,38.911,29,13.79310344827586,6.896551724137936,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8181781104801239,1584.811,1937,16.881775942178624,12.545172947857507,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6502247838616714,225.628,347,24.207492795389047,10.66282420749279,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4999333333333333,7.499,15,0.0,13.333333333333329,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.37366,18.683,50,8.0,16.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,3.699625,29.597,8,50.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6289320388349514,64.78,103,4.854368932038835,13.59223300970875,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.602952380952381,12.662,21,57.14285714285714,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4669259259259259,163.891,351,24.501424501424506,11.680911680911676,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.1876666666666666,1.126,6,0.0,33.33333333333334,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.9178571428571428,96.375,105,13.333333333333334,15.23809523809524,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7472727272727273,8.22,11,0.0,18.181818181818173,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4402,2.201,5,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4775,1.91,4,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5627428571428572,39.392,70,7.142857142857142,18.57142857142857,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4696666666666667,2.818,6,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4158844086021505,154.709,372,11.29032258064516,20.967741935483872,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.56752,64.188,25,56.00000000000001,12.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.6650666666666667,39.976,15,0.0,40.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4983333333333333,1.495,3,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3981666666666666,2.389,6,0.0,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4662222222222222,20.98,45,2.2222222222222223,13.333333333333329,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6083125,9.733,16,0.0,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4647407407407407,62.74,135,5.925925925925927,12.592592592592595,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.4415555555555557,12.974,9,0.0,22.22222222222221,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2715316455696203,21.451,79,2.5316455696202533,20.25316455696202,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.21,0.42,2,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0912051282051285,42.557,39,17.94871794871795,20.51282051282051,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.3143469387755102,128.806,98,5.1020408163265305,12.244897959183676,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5556271929824561,126.683,228,14.473684210526317,14.473684210526317,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5286470588235295,26.961,51,45.09803921568628,7.843137254901961,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.0614444444444446,37.106,18,0.0,11.111111111111114,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3762,1.881,5,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.530075,61.203,40,42.5,7.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.1890465116279072,51.129000000000005,43,2.3255813953488373,13.95348837209302,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.27675,1.107,4,100.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.27925,1.117,4,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2819616858237548,73.592,261,21.83908045977012,15.708812260536403,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.3581724137931035,39.387,29,13.79310344827586,10.34482758620689,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5347083333333333,12.833,24,8.333333333333332,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.823650826446281,398.647,484,13.636363636363637,14.669421487603302,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.9484489795918368,46.474,49,10.20408163265306,10.204081632653056,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.1611666666666666,0.967,6,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3836545454545454,21.101,55,5.454545454545454,14.545454545454549,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.306,1.306,1,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5483591160220994,99.253,181,27.6243093922652,11.60220994475138,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3146420454545455,55.377,176,18.75,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4396672811059908,954.078,2170,12.672811059907836,14.009216589861753,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7416785714285714,103.835,140,15.714285714285714,12.14285714285714,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3671276073619632,299.209,815,17.66871165644172,14.110429447852752,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3877145343777197,445.484,1149,21.14882506527416,14.186248912097485,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3167142857142857,11.085,35,5.714285714285714,17.14285714285714,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.496395652173913,228.342,460,10.434782608695652,19.565217391304344,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2948181818181818,3.243,11,0.0,18.181818181818173,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4547735849056604,24.103,53,20.75471698113208,33.9622641509434,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7515000000000001,3.006,4,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5173333333333333,65.184,126,7.936507936507936,17.46031746031747,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7603504611330698,577.106,759,9.749670619235836,13.043478260869565,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3396666666666667,1.019,3,33.33333333333333,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0412222222222225,37.484,36,2.7777777777777777,13.888888888888886,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2902015503875969,37.436,129,2.3255813953488373,17.82945736434108,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5939285714285714,74.835,126,3.968253968253968,12.698412698412696,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3154054054054054,35.01,111,13.513513513513514,15.315315315315315,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.4495,34.293,14,0.0,21.42857142857143,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3354202898550725,23.144,69,8.695652173913043,14.492753623188406,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7347326732673267,74.208,101,16.831683168316832,15.84158415841584,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3391693548387097,42.057,124,10.483870967741936,15.32258064516128,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7601626506024096,126.187,166,25.301204819277107,13.253012048192772,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.295,7.965,27,18.51851851851852,3.7037037037037095,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.323,0.646,2,100.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.831701030927835,322.7,388,6.958762886597938,15.463917525773198,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2324285714285714,1.627,7,0.0,14.285714285714292,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5331695501730104,308.172,578,15.051903114186851,15.051903114186842,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7123392857142857,159.564,224,34.82142857142857,7.589285714285708,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.4033103448275863,69.696,29,0.0,6.896551724137936,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3615,0.723,2,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2612719298245614,29.785,114,36.84210526315789,8.771929824561411,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7095263157894737,13.481,19,15.789473684210526,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.969783783783784,72.882,37,0.0,10.810810810810809,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4737775280898876,632.493,1335,22.621722846441948,15.50561797752809,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8018760869565217,368.863,460,8.91304347826087,16.304347826086953,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5115000000000001,16.368000000000002,32,90.625,6.25,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5954920634920635,37.516,63,19.047619047619047,12.698412698412696,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8137333333333333,12.206,15,6.666666666666667,6.666666666666671,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3101538461538461,4.032,13,15.384615384615383,7.692307692307693,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4434444444444445,3.991,9,0.0,11.111111111111114,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3778,1.889,5,0.0,20.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.11,71.74,34,5.88235294117647,11.764705882352942,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2304444444444444,2.074,9,0.0,11.111111111111114,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3192727272727272,7.024,22,0.0,4.545454545454547,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2816511627906977,12.111,43,23.25581395348837,11.627906976744184,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3346048951048951,95.697,286,10.13986013986014,15.384615384615389,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3173076923076923,12.375,39,2.564102564102564,10.256410256410248,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8742904290429043,264.91,303,12.54125412541254,15.181518151815183,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2708979591836735,26.548,98,16.3265306122449,13.265306122448976,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3065263157894737,17.472,57,5.263157894736842,12.280701754385971,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7622568306010928,139.493,183,9.836065573770492,15.300546448087433,1.0
0.027027027027027,0.972972972972973,0.0,0.0,4.42575,35.406,8,25.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3376,1.688,5,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,3.011909090909091,33.131,11,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7540916030534351,98.786,131,10.687022900763358,16.793893129770993,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3529107142857143,19.763,56,12.5,14.285714285714292,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.179266666666667,123.823,105,7.6190476190476195,15.23809523809524,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.5564600000000002,77.82300000000001,50,10.0,18.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.527016666666667,91.621,60,0.0,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7320607902735562,240.848,329,12.462006079027356,12.158054711246209,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4607391304347826,52.985,115,8.695652173913043,13.043478260869565,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4466060606060606,58.952,132,5.303030303030303,21.21212121212121,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7947631578947368,211.407,266,11.278195488721805,15.789473684210536,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.217666666666667,3.653,3,0.0,33.33333333333334,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8419000000000001,16.838,20,15.0,25.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5587814569536425,168.752,302,17.218543046357617,12.58278145695364,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5107141041931386,401.932,787,9.40279542566709,13.214739517153744,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4984275414563806,691.319,1387,18.529199711607784,12.83345349675558,-2.0
0.0,0.0,0.0,0.0,0.1033333333333333,0.93,9,100.0,0.0,-2.0
0.0,0.0,0.0,0.0,0.206,0.412,2,0.0,0.0,-2.0
0.0,0.0,0.0,0.0,0.905056603773585,95.936,106,13.20754716981132,12.264150943396215,-2.0
0.0,0.0,0.0,0.0,0.2789838709677419,17.297,62,25.806451612903224,9.67741935483872,-2.0
0.0,0.0,0.0,0.0,0.321,16.692,52,19.23076923076924,9.615384615384611,-2.0
0.0,0.0,0.0,0.0,0.2124666666666666,12.748,60,31.666666666666664,15.0,-2.0
0.0,0.0,0.0,0.0,0.434912480376766,1108.157,2548,16.679748822605966,12.755102040816324,-2.0
0.0,0.0,0.0,0.0,0.499612389380531,282.281,565,11.50442477876106,12.389380530973456,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7844930555555556,112.967,144,13.88888888888889,12.5,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3464819494584837,191.951,554,28.700361010830328,12.99638989169675,-2.0
0.0,0.0,0.0,0.0,0.287469387755102,28.172,98,11.224489795918368,18.367346938775512,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.539,8.085,15,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4492,4.492,10,0.0,10.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.703,32.436,12,0.0,8.333333333333343,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.262722222222222,45.458,36,2.7777777777777777,8.333333333333343,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3953958333333333,18.979,48,14.583333333333334,8.333333333333343,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8875575539568344,246.741,278,3.237410071942446,16.54676258992805,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.400054054054054,29.604,74,5.405405405405405,14.86486486486487,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5824026402640263,176.468,303,8.25082508250825,12.21122112211222,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3825,29.835,78,14.102564102564102,12.820512820512818,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3303199999999999,8.258,25,0.0,12.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.331,1.324,4,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.3866190476190476,29.119,21,4.761904761904762,19.04761904761905,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.936153846153846,12.17,13,0.0,23.076923076923062,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3791333333333334,5.687,15,0.0,20.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.9971041666666666,47.861,48,14.583333333333334,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.248368,31.046,125,7.199999999999999,12.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.1646666666666666,0.494,3,0.0,0.0,-2.0
0.0,0.0,0.0,0.0,0.8247368421052632,15.670000000000002,19,0.0,5.26315789473685,-2.0
0.0,0.0,0.0,0.0,0.5711772151898734,45.123,79,13.924050632911392,15.189873417721529,-2.0
0.0,0.0,0.0,0.0,0.3391111111111111,3.052,9,0.0,11.111111111111114,-2.0
0.0,0.0,0.0,0.0,1.3448333333333335,16.138,12,16.666666666666664,0.0,-2.0
0.0,0.0,0.0,0.0,2.826583333333333,33.919,12,0.0,8.333333333333343,-2.0
0.0,0.0,0.0,0.0,0.495,2.97,6,0.0,16.666666666666657,-2.0
0.0,0.0,0.0,0.0,0.7844358974358975,30.593,39,7.6923076923076925,2.564102564102569,-2.0
0.0,0.0,0.0,0.0,0.679936170212766,31.957,47,0.0,4.255319148936167,-2.0
0.0,0.0,0.0,0.0,1.4947837837837838,55.307,37,18.91891891891892,29.729729729729726,-2.0
0.0,0.0,0.0,0.0,1.4986279069767443,64.441,43,44.18604651162791,2.3255813953488484,-2.0
0.0,0.0,0.0,0.0,0.4571176470588235,7.771,17,58.82352941176471,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6647916666666667,47.865,72,72.22222222222221,2.7777777777777857,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6699206349206349,126.615,189,10.052910052910052,3.7037037037037095,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0742321428571429,60.157,56,3.571428571428571,25.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.200658064516129,186.102,155,10.32258064516129,13.548387096774192,1.0
0.027027027027027,0.972972972972973,0.0,0.0,2.127333333333333,38.292,18,72.22222222222221,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4038888888888888,3.635,9,0.0,11.111111111111114,-2.0
0.0,0.0,0.0,0.0,1.7982289156626508,149.253,83,2.409638554216868,12.048192771084343,-2.0
0.0,0.0,0.0,0.0,0.8003636363636364,44.02,55,9.090909090909092,18.181818181818173,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8063239875389407,258.83,321,14.330218068535824,11.214953271028037,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4553692307692307,29.599,65,7.6923076923076925,15.384615384615389,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6608666666666667,59.478,90,5.555555555555555,14.444444444444445,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8083768115942028,55.778,69,5.797101449275362,15.94202898550725,-2.0
0.0,0.0,0.0,0.0,1.120408163265306,219.6,196,6.63265306122449,15.306122448979592,0.0
0.625,0.375,0.0,0.0,0.8155076923076923,53.008,65,0.0,15.384615384615389,0.0
0.625,0.375,0.0,0.0,0.3554328358208955,119.07,335,12.238805970149254,12.835820895522389,0.0
0.625,0.375,0.0,0.0,0.2282,3.423,15,26.666666666666668,26.66666666666667,0.0
0.625,0.375,0.0,0.0,1.2671847826086955,116.581,92,41.30434782608695,6.521739130434781,0.0
0.625,0.375,0.0,0.0,0.7498958333333333,35.995,48,10.416666666666668,18.75,0.0
0.625,0.375,0.0,0.0,1.289357142857143,36.102,28,21.428571428571427,14.285714285714292,0.0
0.625,0.375,0.0,0.0,0.3622222222222222,3.26,9,0.0,22.22222222222221,0.0
0.625,0.375,0.0,0.0,1.0272307692307692,13.354,13,7.6923076923076925,15.384615384615389,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.2215024154589371,505.702,414,20.048309178743963,12.31884057971014,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.575923076923077,7.487,13,7.6923076923076925,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.382984693877551,75.065,196,15.816326530612246,14.795918367346944,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.2281570680628272,43.578,191,36.64921465968586,14.136125654450254,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5249034482758621,76.111,145,14.482758620689657,20.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4862777777777778,8.753,18,16.666666666666664,22.22222222222221,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8964268292682928,73.507,82,10.975609756097562,14.63414634146342,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3828,1.914,5,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.469060606060606,48.479,33,6.0606060606060606,18.181818181818173,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7493181818181818,65.94,88,14.772727272727272,10.227272727272734,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.7811862068965517,679.632,870,20.0,12.643678160919537,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3429367088607595,54.184,158,6.962025316455696,18.987341772151893,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.779635294117647,463.883,595,7.0588235294117645,15.630252100840336,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4646060606060606,30.664,66,12.12121212121212,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.77,1.54,2,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4706046511627907,20.236,43,9.30232558139535,9.302325581395351,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.495756,371.817,750,12.0,15.86666666666666,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.8767999999999999,96.448,110,18.181818181818183,14.545454545454549,0.0
0.625,0.375,0.0,0.0,0.5240594315245478,202.811,387,20.155038759689923,14.47028423772609,0.0
0.625,0.375,0.0,0.0,0.7198245614035088,41.03,57,3.508771929824561,8.771929824561411,0.0
0.625,0.375,0.0,0.0,0.6330275303643724,781.789,1235,10.283400809716598,14.493927125506062,0.0
0.625,0.375,0.0,0.0,0.7414,3.707,5,0.0,0.0,0.0
0.625,0.375,0.0,0.0,1.167486111111111,168.118,144,15.27777777777778,12.5,0.0
0.625,0.375,0.0,0.0,1.184054054054054,43.81,37,0.0,16.21621621621621,0.0
0.625,0.375,0.0,0.0,0.8865814249363867,696.853,786,10.687022900763358,14.75826972010178,0.0
0.625,0.375,0.0,0.0,0.3603333333333333,4.324,12,8.333333333333332,25.0,0.0
0.625,0.375,0.0,0.0,0.307,0.921,3,0.0,0.0,0.0
0.625,0.375,0.0,0.0,0.76425,12.228,16,0.0,12.5,0.0
0.625,0.375,0.0,0.0,1.121716049382716,90.859,81,1.2345679012345678,13.580246913580254,0.0
0.625,0.375,0.0,0.0,0.457078431372549,23.311,51,3.92156862745098,15.686274509803924,0.0
0.625,0.375,0.0,0.0,0.342078947368421,12.999,38,2.631578947368421,13.157894736842096,0.0
0.625,0.375,0.0,0.0,0.929896103896104,71.602,77,5.194805194805195,14.285714285714292,0.0
0.625,0.375,0.0,0.0,0.4185,2.511,6,0.0,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.42,12.18,29,0.0,13.793103448275872,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.4114545454545454,4.526,11,0.0,9.090909090909092,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.171862068965517,33.983999999999995,29,31.03448275862069,6.896551724137936,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.5206666666666667,6.248,12,0.0,16.666666666666657,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.468,0.468,1,0.0,0.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.664909090909091,36.628,22,0.0,22.727272727272734,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.1587623762376238,117.035,101,1.98019801980198,15.84158415841584,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.3595,14.38,40,5.0,20.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.0212,40.848,40,7.5,15.0,1.0
0.027027027027027,0.972972972972973,0.0,0.0,0.6767189189189189,375.579,555,10.81081081081081,13.513513513513516,1.0
0.027027027027027,0.972972972972973,0.0,0.0,1.101684931506849,80.423,73,19.17808219178082,10.958904109589042,0.0
0.625,0.375,0.0,0.0,0.5562173913043479,12.793,23,34.78260869565217,4.347826086956516,0.0
0.625,0.375,0.0,0.0,0.763799859055673,1083.832,1419,12.4031007751938,14.587737843551793,0.0
0.625,0.375,0.0,0.0,0.5826097560975609,1242.124,2132,12.664165103189491,14.540337711069412,0.0
0.625,0.375,0.0,0.0,0.3797450980392157,19.367,51,7.84313725490196,23.529411764705884,0.0
