Score,Probe,P_id,GSR_diff,HR_diff,video_id,valence_acc_video,arousal_acc_video
0.900604055,0,25,1.66,0.74,7,0,1
0.992973862,0,25,1.4,0.56,7,0,1
2.024920088,0,25,2.28,0.66,7,0,1
0.024690398,0,25,0.8,0.24,7,0,1
1.184443446,0,25,0.62,1.48,7,0,1
3.415072061,0,25,0.02,1.22,7,0,1
1.329622436,0,25,1.66,0.62,7,0,1
1.340853729,0,25,3.06,0.58,7,0,1
1.757625329,0,25,0.78,2.02,7,0,1
1.86035319,0,25,0.4,0.16,7,0,1
8.508415731,1,25,13.44,0.88,7,0,1
1.970631911,0,25,2.62,0.52,7,0,1
5.094497547,0,25,4,2.4,8,0,1
5.777073145,1,25,6.22,6.68,8,0,1
0.97005967,0,25,0.74,1.84,8,0,1
1.438328895,0,25,8.68,8.1,8,0,1
2.122603222,0,25,0.6,0.78,8,0,1
1.552586381,0,25,4.48,5.3,8,0,1
2.492472375,0,25,1.28,2.76,8,0,1
6.203302577,1,25,8.74,11.34,8,0,1
3.882128907,0,25,6.2,5.28,8,0,1
2.640295066,0,25,1.18,0.28,8,0,1
0.943923357,0,25,2.4,0.14,8,0,1
0.028062057,0,25,1.02,0.02,8,0,1
1.489157282,0,25,3.62,0.02,8,0,1
0.012282994,0,25,0.36,0.48,8,0,1
1.626803922,0,25,2.6,0.02,8,0,1
0.706103698,0,25,1.76,0.2,8,0,1
1.223867124,0,25,1.84,0.4,8,0,1
2.849851759,0,25,3.1,0.08,8,0,1
6.131231745,1,25,4.52,0.3,8,0,1
2.646599436,0,25,4.54,0.06,8,0,1
3.754184395,0,25,4.26,0.26,8,0,1
0.782523484,0,25,2.04,0.04,8,0,1
0.594203801,0,25,1.62,0.02,8,0,1
0.261296148,0,25,0.42,0.36,8,0,1
7.82E-08,0,25,0.36,0.1,8,0,1
0.323868308,0,25,1.88,0.06,8,0,1
0.003448507,0,25,0.24,0.18,8,0,1
3.23707503,0,25,2.68,0.04,8,0,1
0.036496904,0,2,0.26,0.14,5,1,0
0.000822368,0,2,0.04,0.1,5,1,0
0.000302531,0,2,0.06,0.1,5,1,0
0.279047015,1,2,0.04,0.08,5,1,0
0.188278445,0,2,0.2,0.3,5,1,0
0.001490366,0,2,0.22,0.06,5,1,0
0.000424523,0,2,0.04,0.04,5,1,0
0.000838087,0,2,0.04,0.16,5,1,0
0.138374392,0,2,0.22,0.1,5,1,0
0.00052351,0,2,0.08,0.12,5,1,0
0.828438151,1,2,0.58,0.14,5,1,0
0.000479113,0,2,0.08,0.06,5,1,0
0.000740005,0,2,0.02,0.12,5,1,0
0.15174973,0,2,0.22,0.16,5,1,0
0.098633118,0,2,0.08,0.16,5,1,0
0.000330404,0,2,0.02,0.04,5,1,0
0.145066444,0,2,0.28,0.06,5,1,0
0.062531558,0,2,0.24,0.08,5,1,0
0.000469558,0,2,0,0.1,5,1,0
1.45E-08,0,2,0.04,0.04,5,1,0
0.522154215,1,2,0.34,0.02,5,1,0
0.037974616,0,2,0.14,0.14,5,1,0
0.05198319,0,2,0.1,0.24,5,1,0
0.000752933,0,2,0.06,0.14,5,1,0
0.000844521,0,2,0.12,0.12,5,1,0
0.042254328,0,2,0.1,0.02,5,1,0
0.001178755,0,2,0,0.18,5,1,0
4.076675749,1,26,1.84,5.76,1,1,1
7.597049469,1,26,6.08,3.48,1,1,1
5.967412051,1,26,3.58,1.82,1,1,1
3.163151385,0,26,3.26,1.64,1,1,1
0.001811474,0,26,0.5,0.08,1,1,1
0.753933932,0,26,0.44,0.04,1,1,1
1.382556656,0,26,0.88,0.26,1,1,1
1.421108209,0,26,1.88,0.74,1,1,1
4.509582488,1,26,2.88,1.36,1,1,1
2.729548801,0,26,2.84,1.24,1,1,1
0.329942373,0,26,1.12,0.74,1,1,1
0.001041078,0,26,0.22,0.06,1,1,1
2.13507209,0,26,1.92,0.72,1,1,1
1.878839631,0,26,2.26,0.84,1,1,1
0.795746761,0,26,1.12,0.88,1,1,1
4.523294752,1,26,7.48,3.5,1,1,1
1.231148795,0,26,0.52,0.36,1,1,1
3.020445019,0,26,2.84,1.46,1,1,1
2.165063955,0,26,3.1,1.22,1,1,1
3.078448551,0,26,7.84,3.28,1,1,1
2.215416745,0,26,4.5,2.24,1,1,1
0.009910405,0,26,0.46,0.2,1,1,1
1.628071301,0,26,2.14,0.6,1,1,1
1.084271336,0,26,1.92,0.4,1,1,1
0.001571546,0,26,0.02,0.16,1,1,1
0.50226548,0,26,1.1,0.68,1,1,1
0.002910245,0,26,0.26,0.26,1,1,1
4.321390335,1,26,6,3.34,1,1,1
3.357203624,0,26,4.4,1.54,1,1,1
3.527038766,0,26,2.46,1.26,1,1,1
5.173136268,1,26,3.84,2,1,1,1
1.010246659,0,26,1.36,0.56,1,1,1
0.980343334,0,26,0.48,0.2,1,1,1
0.63176916,0,26,0.86,0.04,2,1,1
2.654053741,0,26,6.38,3.06,2,1,1
3.195359771,0,26,0.9,0.68,2,1,1
2.145905737,0,26,2.02,1.02,2,1,1
0.026036467,0,26,1.02,0.36,2,1,1
3.06505589,0,26,2.28,1.68,2,1,1
4.260229666,1,26,3.06,2,2,1,1
2.187345522,0,26,2.36,1.7,2,1,1
4.170880009,1,26,3.46,2.14,2,1,1
4.072654584,1,26,3.76,1.68,2,1,1
1.518441807,0,26,0.4,0.34,2,1,1
0.509657824,0,26,0.66,0.22,2,1,1
3.00410111,0,26,2.12,1,2,1,1
1.353403096,0,26,1.9,0.76,2,1,1
4.883325847,1,26,4.8,2.44,2,1,1
1.894177183,0,26,0.36,0.08,2,1,1
3.584406603,0,26,1.84,1.72,2,1,1
3.373970271,0,26,2.08,1.56,2,1,1
5.012833498,1,26,2.16,1.44,2,1,1
1.164581264,0,26,1.14,0.06,2,1,1
3.784057222,1,26,3.16,1.6,2,1,1
0.917030385,0,26,1.96,1,2,1,1
1.075158503,0,26,2.24,1.06,2,1,1
5.399872252,1,26,5.42,2.92,2,1,1
2.489053108,0,26,2.38,1.32,2,1,1
1.826666951,0,26,1.58,1.06,2,1,1
0.010318409,0,26,0.78,0.42,2,1,1
0.088032758,0,26,0.84,0.64,2,1,1
3.856331978,1,26,5.88,2.92,2,1,1
2.374703323,0,26,1.62,0.82,2,1,1
0.005162971,0,26,0.32,0.3,2,1,1
3.258908021,0,26,3.16,1.66,2,1,1
5.570539666,1,26,10.74,5.16,3,0,0
0.651033339,0,26,7.26,4.16,3,0,0
2.261821925,0,26,3.02,1.44,3,0,0
4.425997325,0,26,19.36,10.4,3,0,0
1.931961436,0,26,0.48,0.12,3,0,0
4.996569116,1,26,3.38,0.88,3,0,0
3.267865179,0,26,2.36,0.96,3,0,0
0.763875982,0,26,0.8,0.28,3,0,0
1.090254123,0,26,0.38,0.04,3,0,0
5.674543862,1,26,3.24,1.54,3,0,0
1.057970394,0,26,0.9,0.46,3,0,0
3.360672482,0,26,1.78,1.02,3,0,0
3.95012267,0,26,2.2,1.06,3,0,0
6.833544942,1,26,3.92,1.56,3,0,0
0.643652886,0,26,0.28,0.1,3,0,0
1.681681894,0,26,2.6,1.8,3,0,0
1.404183677,0,26,2.36,1.9,3,0,0
1.439551678,0,26,1.86,1.44,3,0,0
1.833297947,0,26,1.34,0.8,3,0,0
5.916186892,1,26,8.54,4.12,3,0,0
0.484057438,0,26,0.58,0.64,3,0,0
4.327125614,0,26,5.06,2.28,3,0,0
1.05182029,0,26,0.78,0.64,4,0,0
2.458796633,0,26,1.88,0.1,4,0,0
2.387863737,0,26,1.44,0.88,4,0,0
0.745019108,0,26,0.8,0.4,4,0,0
1.476522722,0,26,1.44,0.16,4,0,0
0.409567312,0,26,0.2,0.22,4,0,0
1.317944126,0,26,2.64,1.08,4,0,0
2.719429149,0,26,3.54,2.52,4,0,0
1.755169263,0,26,1.9,0.42,4,0,0
5.480982869,1,26,3.98,1.66,4,0,0
0.028564065,0,26,0.98,0.66,4,0,0
8.400255429,1,26,10.84,6.34,4,0,0
5.489577198,1,26,5.88,2.88,4,0,0
4.283736633,0,26,4.12,2,4,0,0
1.067264989,0,26,1,0,4,0,0
0.262428573,0,26,0.42,0.6,4,0,0
0.473128565,0,26,1.24,0.54,4,0,0
7.821549026,1,26,7.38,3.54,4,0,0
1.43038172,0,26,1.82,1.28,4,0,0
1.506278725,0,26,1.38,0.64,4,0,0
0.497179464,0,26,1,1.04,4,0,0
0.060998889,0,26,1.12,1.12,4,0,0
0.022055164,0,26,0.54,0.72,4,0,0
3.222816741,0,26,4.02,2.12,4,0,0
6.853838376,1,26,10.24,4.86,4,0,0
0.000456163,0,26,0.46,0.34,4,0,0
1.30766484,0,26,2.48,0.72,4,0,0
5.333347764,1,26,4.3,2.44,4,0,0
5.97E-05,0,26,0.2,0.2,4,0,0
0.760950398,0,26,1.46,0.66,4,0,0
0.373077399,0,26,4.2,2.24,4,0,0
2.775068176,0,26,3.54,1.66,5,1,0
1.423164034,0,26,10.66,5.44,5,1,0
5.023970918,0,26,21.18,10.68,5,1,0
3.636334254,0,26,11.5,4.36,5,1,0
2.616255992,0,26,3.76,2.2,5,1,0
3.144430102,0,26,0.68,0.32,5,1,0
1.574890228,0,26,0.62,0.64,5,1,0
3.12323707,0,26,2.44,0.82,5,1,0
2.892433005,0,26,4.12,1.84,5,1,0
2.38234461,0,26,1.3,0.6,5,1,0
3.6866412,0,26,6.36,3.26,5,1,0
1.847620091,0,26,3.9,2.2,5,1,0
2.394417318,0,26,0.5,0.8,5,1,0
0.003540369,0,26,0.18,0.18,5,1,0
0.012703999,0,26,0.72,0.12,5,1,0
2.556601732,0,26,9.42,3.92,5,1,0
3.498637371,0,26,1.82,1.36,5,1,0
5.501741036,1,26,3.4,1.4,5,1,0
1.609721912,0,26,2.44,1.1,5,1,0
1.442880267,0,26,1.22,0.64,5,1,0
4.096300413,0,26,6.78,3.18,5,1,0
0.050101611,0,26,0.36,0.08,5,1,0
0.520683552,0,26,2.22,1.18,5,1,0
1.656003107,0,26,2.3,1.22,5,1,0
4.845414194,0,26,7.54,3.54,5,1,0
3.213797659,0,26,10.98,5.02,5,1,0
4.997905793,0,26,0.5,0.24,5,1,0
4.141983588,0,26,4.48,2.26,6,1,0
0.01572335,0,26,0.98,0.26,6,1,0
6.47426372,1,26,6.48,2.86,6,1,0
3.963319179,0,26,23.62,12.68,6,1,0
2.923064368,0,26,9.96,5,6,1,0
3.493325001,0,26,25.9,13.26,6,1,0
3.844139301,0,26,2.72,1.18,6,1,0
5.482319833,0,26,6.74,3.72,6,1,0
0.835062804,0,26,12.48,7.64,6,1,0
6.077864446,0,26,21.82,12.04,6,1,0
0.989864471,0,26,6.32,3.2,6,1,0
1.454678366,0,26,1.38,0.86,6,1,0
4.066507056,0,26,8.36,3.98,6,1,0
6.450267888,1,26,1.16,0.58,6,1,0
1.730213308,0,26,8.6,4.6,6,1,0
7.391220787,1,26,22.8,11.8,6,1,0
0.012323248,0,26,0.66,0.6,6,1,0
0.559027008,0,26,0.82,0.46,6,1,0
1.358198089,0,26,3.12,1.06,6,1,0
3.467328114,0,26,4.16,1.84,6,1,0
6.517984058,1,26,4.66,2.76,6,1,0
1.823193538,0,26,1.6,0.98,6,1,0
1.962978795,0,26,2.24,1.04,6,1,0
8.18165897,1,26,9.74,4.94,6,1,0
2.803833231,0,26,3.66,1.66,6,1,0
2.442850096,0,26,4.22,2.1,6,1,0
5.595948036,0,26,5.32,2.62,6,1,0
8.09492568,1,26,12.24,5.36,7,0,1
2.569292244,0,26,0.64,11.26,7,0,1
5.665214415,1,26,13.62,12.68,7,0,1
4.348414776,0,26,8.76,2.54,7,0,1
2.65747846,0,26,7.92,19.6,7,0,1
1.023377816,0,26,5.16,2.52,7,0,1
3.320052286,0,26,3.24,1.98,7,0,1
0.683668394,0,26,0.5,0.2,7,0,1
2.752350161,0,26,2.92,1.32,7,0,1
0.750861076,0,26,0.78,0.4,7,0,1
1.55696271,0,26,4.94,2.24,7,0,1
5.462631073,1,26,20.34,9.58,7,0,1
2.42128449,0,26,4.74,2.26,7,0,1
5.759234642,1,26,14.36,6.76,7,0,1
2.279669288,0,26,12.54,6.02,7,0,1
1.688730428,0,26,5.54,2.52,7,0,1
0.16972925,0,26,3.08,1.48,7,0,1
3.181340838,0,26,18.06,8.6,7,0,1
2.079266125,0,26,6.28,3.12,7,0,1
4.581816024,0,26,16.26,7.44,7,0,1
4.612845591,0,26,2.62,1.74,7,0,1
7.270390335,1,26,18.04,8.66,7,0,1
1.258751656,0,26,2.66,1.34,7,0,1
3.577481813,0,26,1.04,0.12,7,0,1
4.050438092,0,26,5.7,2.56,7,0,1
3.419776554,0,26,0.64,0,7,0,1
0.410110397,0,26,0.52,0.12,7,0,1
0.816979144,0,26,4,1.42,7,0,1
2.941639915,0,26,4.72,2.42,7,0,1
0.896166851,0,26,1.04,0.4,7,0,1
1.557777467,0,26,1.94,0.6,7,0,1
0.004422029,0,26,0.18,0.14,7,0,1
2.94268757,0,26,3.28,1.32,7,0,1
2.579232653,0,26,2.82,0.9,7,0,1
1.314680574,0,26,2.04,0.7,7,0,1
0.298404673,0,26,1.1,0.64,7,0,1
6.909019856,1,26,12.86,5.88,7,0,1
0.035571674,0,26,0.92,0.24,7,0,1
3.257321939,0,26,3.72,39.34,8,0,1
6.725805912,1,26,4.5,2.12,8,0,1
0.512126304,0,26,2.64,2.26,8,0,1
6.05774521,0,26,3.72,43.78,8,0,1
6.768453127,1,26,2.4,55.8,8,0,1
4.083767641,0,26,0.6,7.86,8,0,1
5.198037169,0,26,2.2,63.74,8,0,1
1.592742578,0,26,1.96,1.48,8,0,1
2.781374006,0,26,3.02,1.34,8,0,1
1.909009056,0,26,1.86,0.98,8,0,1
0.007486455,0,26,0.4,0.02,8,0,1
0.248805143,0,26,0.62,0.64,8,0,1
1.406343684,0,26,1.08,0.52,8,0,1
2.116021112,0,26,2.22,1.48,8,0,1
0.004245087,0,26,0.04,0.28,8,0,1
0.887073018,0,26,0.8,0.3,8,0,1
0.004024318,0,26,0.5,0.02,8,0,1
7.706685261,1,26,9.14,4.78,8,0,1
1.832092081,0,26,2.76,1.22,8,0,1
2.412877585,0,26,3.04,1.72,8,0,1
0.005262144,0,26,0.38,0.2,8,0,1
1.695321554,0,26,1.9,0.86,8,0,1
0.014220341,0,26,0.54,0.56,8,0,1
0.082547724,0,26,0.64,0.02,8,0,1
0.275967242,0,26,0.3,0.04,8,0,1
0.008630832,0,26,0.16,0.16,8,0,1
0.010412885,0,26,0.52,0.26,8,0,1
2.18E-07,0,26,0.06,0.04,8,0,1
2.899731483,1,2,1.4,0.28,6,1,0
1.118092742,0,2,0.08,0.84,6,1,0
6.614912782,1,2,4.18,0.86,6,1,0
3.817351006,1,2,1.38,0.26,6,1,0
5.26391215,1,2,2.34,1.62,6,1,0
0.811412894,0,2,1.64,0.42,6,1,0
3.328304549,1,2,1.42,1.2,6,1,0
2.03265236,0,2,0.84,0.3,6,1,0
2.188261156,0,2,0.9,0,6,1,0
0.035194427,0,2,0,0.22,6,1,0
2.118293989,0,2,0.92,0.14,6,1,0
0.293910137,0,2,0.52,0.04,6,1,0
0.968850871,0,2,0.72,0.04,6,1,0
1.593566712,0,2,1,0.34,6,1,0
1.299947122,0,2,0.68,0.12,6,1,0
0.311105053,0,2,0.52,0.18,6,1,0
0.04354468,0,2,0.28,0.04,6,1,0
0.846105413,0,2,0.74,0.32,6,1,0
1.905432578,0,2,0.66,0.32,6,1,0
0.482391202,0,2,0.36,0.22,6,1,0
0.137588746,0,2,0.28,0.2,6,1,0
0.847757727,0,2,0.6,0.16,6,1,0
1.457561765,0,2,0.62,0.06,6,1,0
0.61832627,0,2,0.34,0.1,6,1,0
0.669246666,0,2,0.34,0.08,6,1,0
0.035544119,0,2,0.12,0.06,6,1,0
0.270842246,0,2,0.36,0.18,6,1,0
1.678720687,0,27,5.36,3.12,1,1,1
4.111812597,1,27,4.6,12.04,1,1,1
4.989806105,1,27,2.98,29.5,1,1,1
1.013814184,0,27,20.3,9.02,1,1,1
1.95102957,0,27,9.04,0.66,1,1,1
1.286998368,0,27,3.42,0.12,1,1,1
0.427410867,0,27,3.2,0.36,1,1,1
0.001503227,0,27,2.04,0.2,1,1,1
0.066169422,0,27,2.48,0.14,1,1,1
0.061497505,0,27,1.98,0.34,1,1,1
0.393165586,0,27,3.22,0.28,1,1,1
0.254278178,0,27,4.32,0.12,1,1,1
0.06308554,0,27,1.88,0.16,1,1,1
0.04191629,0,27,1.2,0.38,1,1,1
0.812425574,0,27,0.28,0.14,1,1,1
0.633452221,0,27,4.88,0.22,1,1,1
1.152126022,0,27,0.7,0.22,1,1,1
1.086248924,0,27,1.44,0.26,1,1,1
0.000374727,0,27,0.74,0.16,1,1,1
0.526983141,0,27,1.62,0.28,1,1,1
0.199244865,0,27,4.3,0.32,1,1,1
0.185085128,0,27,3.4,0.04,1,1,1
0.486874271,0,27,6.42,0.32,1,1,1
3.072775219,1,27,5.36,1.66,1,1,1
2.658933409,0,27,11.18,1.86,1,1,1
1.937943297,0,27,7.24,0.24,1,1,1
0.099034207,0,27,1.4,2.88,1,1,1
0.407919859,0,27,4.4,2.98,1,1,1
0.000591672,0,27,1.14,0.02,1,1,1
1.340847301,0,27,3.5,0.34,1,1,1
0.214796974,0,27,4,0.3,1,1,1
0.153876819,0,27,1.34,0.4,1,1,1
2.473755003,0,27,8.74,12.42,1,1,1
1.826937002,0,27,7.66,0.24,2,1,1
0.26594761,0,27,1.32,0.18,2,1,1
3.685178698,1,27,13.64,0.66,2,1,1
2.017329981,0,27,8.44,0.16,2,1,1
0.000129234,0,27,0.66,0.04,2,1,1
0.118209061,0,27,2.82,0.44,2,1,1
0.049752159,0,27,1.66,0.94,2,1,1
0.022175237,0,27,0.48,0.2,2,1,1
0.000378007,0,27,0.52,0.2,2,1,1
0.000395133,0,27,0.22,0.6,2,1,1
0.000142111,0,27,0.92,0.3,2,1,1
0.059314528,0,27,1.78,0.02,2,1,1
0.046531876,0,27,1.8,0.46,2,1,1
0.016985868,0,27,1.64,0.2,2,1,1
0.065937147,0,27,2.16,0.18,2,1,1
0.041737558,0,27,1.9,0.1,2,1,1
0.053492782,0,27,2.12,0.02,2,1,1
0.386726502,0,27,2.34,0.02,2,1,1
4.00E-10,0,27,0.44,0.22,2,1,1
0.03263712,0,27,1.56,0.08,2,1,1
0.016286497,0,27,0.18,0.28,2,1,1
2.247380679,1,27,1.9,0.62,2,1,1
1.272951235,0,27,4.2,0.02,2,1,1
2.115017208,1,27,3.36,0.04,2,1,1
1.135636355,0,27,3.46,0.02,2,1,1
0.068244606,0,27,2.28,0.1,2,1,1
0.418076788,0,27,0.92,0.04,2,1,1
0.012844314,0,27,1.48,0,2,1,1
1.11294474,0,27,2.4,0.16,2,1,1
0.137356803,0,27,3.18,0.28,2,1,1
1.092535817,0,27,0.1,0.24,2,1,1
2.817777612,1,27,4.7,0.04,2,1,1
2.097842885,0,27,2.38,0.52,3,0,0
0.000449474,0,27,1.52,0.14,3,0,0
5.124342336,1,27,47.88,1.14,3,0,0
2.363623247,0,27,17.12,0.88,3,0,0
3.124334924,0,27,2.88,0.32,3,0,0
1.727589552,0,27,1.22,0.72,3,0,0
2.720425032,0,27,4.52,1.18,3,0,0
0.00058312,0,27,1.16,0.52,3,0,0
0.077119761,0,27,2.04,0.64,3,0,0
1.526681756,0,27,2.38,0.22,3,0,0
1.663205216,0,27,3.94,0.16,3,0,0
0.068634575,0,27,2.12,0.32,3,0,0
0.000108281,0,27,0.56,0.12,3,0,0
1.179121774,0,27,4.42,1.24,3,0,0
0.000990734,0,27,0.6,0.22,3,0,0
0.35459251,0,27,0.5,0.08,3,0,0
0.498600112,0,27,2.88,1,3,0,0
4.478549845,1,27,2.88,2.68,3,0,0
2.140742591,0,27,18,0.82,3,0,0
1.29518519,0,27,2.26,0.08,3,0,0
3.593074139,1,27,16.3,0.18,3,0,0
0.274792011,0,27,4.06,0.04,3,0,0
0.11100279,0,27,0.34,4.94,4,0,0
3.380181195,1,27,10.42,4.2,4,0,0
0.083456632,0,27,2.32,0.3,4,0,0
1.452265878,1,27,0.86,0.96,4,0,0
0.095183012,0,27,2.28,0.34,4,0,0
0.358621893,0,27,5.84,0.98,4,0,0
0.023615896,0,27,0.98,0.02,4,0,0
0.060892862,0,27,0.32,2.88,4,0,0
0.033544357,0,27,1.88,0.86,4,0,0
0.050011463,0,27,0.68,0.54,4,0,0
4.258165725,1,27,6.7,0.22,4,0,0
0.022389132,0,27,1.22,0.26,4,0,0
0.000211093,0,27,0.7,0.06,4,0,0
0.144974099,0,27,2.78,0.14,4,0,0
0.001476184,0,27,2.1,0.42,4,0,0
0.509528519,0,27,3.08,0.1,4,0,0
0.34282596,0,27,0.2,0.4,4,0,0
0.000161533,0,27,0.22,0.26,4,0,0
0.000610751,0,27,1.56,0.04,4,0,0
0.029210318,0,27,1.88,0.22,4,0,0
0.000602829,0,27,1.42,0.16,4,0,0
0.000174927,0,27,0.36,0.08,4,0,0
0.336295845,0,27,1.98,0.54,4,0,0
0.036528426,0,27,1.92,0.02,4,0,0
1.006442646,0,27,3.8,0.18,4,0,0
0.101916293,0,27,3.64,0.52,4,0,0
0.442752016,0,27,1.9,0.1,4,0,0
0.045592596,0,27,2.08,0.38,4,0,0
0.263047714,0,27,1.44,0.28,4,0,0
0.670998944,0,27,2.2,0.1,4,0,0
0.01161838,0,27,0.5,0.16,4,0,0
1.168991764,0,27,15.02,1.02,5,1,0
5.056736042,1,27,55.84,1.56,5,1,0
0.617817724,0,27,1.98,4.24,5,1,0
5.915982297,1,27,41.34,2.76,5,1,0
1.588160296,0,27,1.66,0.08,5,1,0
1.457927126,0,27,0.62,0.32,5,1,0
3.625331156,0,27,27.02,1.34,5,1,0
5.279764433,1,27,51.28,0.42,5,1,0
0.162494532,0,27,3.96,1.26,5,1,0
0.10226395,0,27,1.98,1.46,5,1,0
3.840566454,1,27,23.84,2.48,5,1,0
2.128146937,0,27,9.56,1.36,5,1,0
0.942275578,0,27,0.48,0.92,5,1,0
1.176870251,0,27,1.88,0.72,5,1,0
0.038190637,0,27,2.62,0.12,5,1,0
0.90349979,0,27,10.16,0.04,5,1,0
1.334829685,0,27,3.78,0.24,5,1,0
0.063583802,0,27,2.3,1.04,5,1,0
1.159243575,0,27,13.14,0.26,5,1,0
0.388934701,0,27,3.72,0.32,5,1,0
0.278500924,0,27,0.06,0.42,5,1,0
0.418687359,0,27,1.62,1.8,5,1,0
0.006241106,0,27,0.62,0.9,5,1,0
0.015326794,0,27,2.66,0.3,5,1,0
0.014599519,0,27,0.94,0.34,5,1,0
0.030680923,0,27,2.14,0.16,5,1,0
0.022771778,0,27,1.28,0.26,5,1,0
1.80E-05,0,27,1.16,0.28,6,1,0
0.392005743,0,27,7.24,0.28,6,1,0
1.375812424,1,27,1.54,2.48,6,1,0
0.078862372,0,27,0.5,0.72,6,1,0
1.150693548,0,27,0,1.76,6,1,0
1.212496492,0,27,1.1,1.9,6,1,0
1.815777074,1,27,3.74,1.74,6,1,0
0.267460088,0,27,5.38,0.1,6,1,0
0.037451991,0,27,2.26,1.08,6,1,0
0.026371955,0,27,0.68,0.24,6,1,0
0.000328341,0,27,0.72,0.58,6,1,0
0.000223664,0,27,0.04,0.1,6,1,0
0.272473891,0,27,1.86,1.3,6,1,0
2.481094211,1,27,4.1,2.26,6,1,0
0.106271164,0,27,0.08,3.56,6,1,0
0.280557849,0,27,0.3,0.84,6,1,0
0.04105513,0,27,0.76,0.6,6,1,0
5.36E-09,0,27,0.04,0.24,6,1,0
0.086789,0,27,3.06,0.1,6,1,0
0.038164891,0,27,0.48,0.5,6,1,0
0.056275403,0,27,0.86,0.18,6,1,0
0.139266653,0,27,3.6,0.32,6,1,0
0.001916236,0,27,2.16,0.24,6,1,0
0.02813146,0,27,0.12,0.32,6,1,0
3.31E-06,0,27,0.1,0.06,6,1,0
0.128422137,0,27,3.22,0.08,6,1,0
2.19E-08,0,27,0.16,0.12,6,1,0
12.00605037,1,27,8.98,23.34,7,0,1
1.056996503,0,27,10.66,2.08,7,0,1
2.108934741,0,27,6.08,2.14,7,0,1
0.024287284,0,27,1.74,0.36,7,0,1
0.000109149,0,27,0.3,0.08,7,0,1
0.050279366,0,27,2.44,0.4,7,0,1
0.725223502,0,27,7.54,0.64,7,0,1
0.161363502,0,27,3.8,0.7,7,0,1
0.029493917,0,27,1.26,1.38,7,0,1
9.93E-05,0,27,0,0.82,7,0,1
0.019372145,0,27,0.08,0.88,7,0,1
0.000168851,0,27,0.06,0.46,7,0,1
0.010742786,0,27,0.06,0.18,7,0,1
0.921683974,0,27,1.56,0.76,7,0,1
0.016615898,0,27,1.3,0.02,7,0,1
4.61E-07,0,27,0.32,0.02,7,0,1
0.016682054,0,27,0.22,0.52,7,0,1
0.024490927,0,27,0.92,0.48,7,0,1
0.000154047,0,27,0.44,0.52,7,0,1
0.035279969,0,27,1.06,0.72,7,0,1
0.053146014,0,27,2.2,1.1,7,0,1
0.000246552,0,27,0.26,0.54,7,0,1
0.023995173,0,27,1.66,0.9,7,0,1
0.016636943,0,27,2,0.28,7,0,1
1.180924204,0,27,1.66,0.46,7,0,1
1.371902433,0,27,1.18,0.38,7,0,1
4.523124139,1,27,1.08,0.08,7,0,1
0.014407719,0,27,0.52,0.58,7,0,1
0.013537003,0,27,0.02,0.6,7,0,1
0.000316109,0,27,0.82,0.72,7,0,1
0.441411485,0,27,1.72,0.2,7,0,1
0.245254464,0,27,4.08,1.1,7,0,1
0.005693792,0,27,0.24,0.66,7,0,1
0.024230895,0,27,1.12,0.68,7,0,1
0.000253848,0,27,0.62,0.84,7,0,1
0.044207378,0,27,1.92,0.4,7,0,1
0.001035791,0,27,1.5,0.4,7,0,1
0.037631118,0,27,1.22,0.9,7,0,1
2.220696156,0,27,15.68,3.1,8,0,1
3.515744612,1,27,26.04,4.98,8,0,1
2.821378746,1,27,26.26,5.14,8,0,1
2.621622801,0,27,49.18,0.04,8,0,1
1.284434611,0,27,6.1,0.66,8,0,1
0.011295786,0,27,0.88,0.14,8,0,1
0.220729211,0,27,1.14,0.2,8,0,1
0.064068421,0,27,2.56,0.04,8,0,1
3.475246545,1,27,13.06,4.14,8,0,1
1.39637607,0,27,1.36,5.08,8,0,1
0.000313215,0,27,0.6,0.12,8,0,1
0.003187024,0,27,1.38,1.36,8,0,1
0.036366798,0,27,0.16,2.88,8,0,1
0.001208492,0,27,1.28,0.98,8,0,1
0.001412211,0,27,1.16,1.44,8,0,1
1.782619835,0,27,8.52,1.32,8,0,1
0.035739586,0,27,1.9,0.2,8,0,1
0.000156934,0,27,0.28,0.06,8,0,1
4.82E-05,0,27,0.02,0.12,8,0,1
1.05568156,0,27,3.14,0.22,8,0,1
1.044885518,0,27,4.46,0.16,8,0,1
0.012385402,0,27,1.1,0.2,8,0,1
0.300278847,0,27,1.54,0.4,8,0,1
0.01416749,0,27,1.48,0.1,8,0,1
0.014117561,0,27,0.78,1.14,8,0,1
1.794845436,0,27,8.82,0.8,8,0,1
0.019765993,0,27,0.74,0.08,8,0,1
6.12E-05,0,27,0.22,0.34,8,0,1
0.110057866,0,2,0.32,0.04,7,0,1
0.362971573,0,2,0.52,0.1,7,0,1
3.279194361,1,2,1.02,0.18,7,0,1
0.929090731,1,2,0.96,0.02,7,0,1
0.802766739,0,2,0.58,0.24,7,0,1
0.8015061,0,2,0.16,0.5,7,0,1
0.218162385,0,2,0.36,0.18,7,0,1
0.087409896,0,2,0.28,0.16,7,0,1
0.033313286,0,2,0.04,0.14,7,0,1
0.472792212,0,2,0.12,0.04,7,0,1
0.596755636,0,2,0.1,0.02,7,0,1
0.046479542,0,2,0.1,0.1,7,0,1
0.000897882,0,2,0.04,0.06,7,0,1
